599;289;3;NULL;gekündigt;2017-10-07;2017-10-19;Unzufriedenheit mit Service;2021-01-20;1;2021-02-26
600;290;3;1;aktiv;2017-02-15;2017-02-27;NULL;NULL;0;NULL
601;291;5;2;gekündigt;2021-01-13;2021-01-16;Zu teuer;2021-12-31;1;2022-01-24
602;291;1;NULL;gekündigt;2021-12-29;2022-01-27;Keine Nutzung mehr;2025-12-10;1;2026-01-06
603;292;5;3;aktiv;2020-09-04;2020-09-25;NULL;NULL;0;NULL
604;293;1;NULL;aktiv;2015-01-17;2015-02-06;NULL;NULL;0;NULL
605;293;1;1;aktiv;2015-05-05;2015-05-07;NULL;NULL;0;NULL
606;293;1;NULL;gekündigt;2015-11-20;2015-12-12;Persönliche Gründe;2016-08-12;1;2016-09-06
607;294;5;1;aktiv;2017-06-13;2017-06-21;NULL;NULL;0;NULL
608;295;4;1;aktiv;2018-05-22;2018-06-09;NULL;NULL;0;NULL
609;295;4;1;gekündigt;2019-01-14;2019-01-27;Wechsel zum Mitbewerber;2021-07-22;1;2021-09-17
610;296;5;NULL;gekündigt;2017-04-06;2017-04-06;Zu teuer;2021-10-18;1;2021-12-08
611;297;5;1;gekündigt;2019-05-24;2019-06-18;Persönliche Gründe;2024-02-21;1;2024-04-18
612;297;1;NULL;gekündigt;2020-04-28;2020-04-28;Keine Nutzung mehr;2023-03-02;1;2023-04-09
613;298;2;3;aktiv;2016-10-23;2016-11-15;NULL;NULL;0;NULL
614;298;4;1;aktiv;2017-01-30;2017-01-30;NULL;NULL;0;NULL
615;299;2;NULL;gekündigt;2015-10-10;2015-10-25;Besseres Angebot;2020-03-15;1;2020-05-09
616;299;5;NULL;aktiv;2015-11-14;2015-11-26;NULL;NULL;0;NULL
617;300;1;NULL;gekündigt;2021-02-25;2021-03-19;Wechsel zum Mitbewerber;2024-11-18;1;2024-12-27
618;301;3;NULL;gekündigt;2020-07-06;2020-08-05;Umzug ins Ausland;2024-07-01;1;2024-08-16
619;302;2;2;aktiv;2019-06-21;2019-07-04;NULL;NULL;0;NULL
620;303;1;NULL;gekündigt;2016-10-02;2016-10-07;Unzufriedenheit mit Service;2020-05-18;1;2020-06-04
621;304;1;1;gekündigt;2018-11-10;2018-12-06;Wechsel zum Mitbewerber;2019-08-24;1;2019-09-23
622;304;5;NULL;aktiv;2019-03-21;2019-04-06;NULL;NULL;0;NULL
623;304;3;NULL;gekündigt;2019-10-06;2019-10-08;Wechsel zum Mitbewerber;2023-11-07;1;2023-12-06
624;305;1;NULL;aktiv;2018-02-09;2018-03-03;NULL;NULL;0;NULL
625;305;4;1;aktiv;2018-08-20;2018-09-01;NULL;NULL;0;NULL
626;305;3;2;aktiv;2019-07-31;2019-08-12;NULL;NULL;0;NULL
627;306;5;1;aktiv;2019-07-27;2019-08-05;NULL;NULL;0;NULL
628;306;4;1;gekündigt;2020-02-03;2020-02-19;Schlechter Empfang;2022-04-05;1;2022-05-04
629;306;4;1;gekündigt;2021-01-26;2021-02-19;Besseres Angebot;2023-07-09;1;2023-07-31
630;307;4;NULL;aktiv;2021-05-21;2021-06-12;NULL;NULL;0;NULL
631;307;4;NULL;aktiv;2021-11-23;2021-11-27;NULL;NULL;0;NULL
632;308;5;NULL;gekündigt;2019-04-08;2019-04-17;Schlechter Empfang;2021-04-09;1;2021-05-01
633;308;1;NULL;aktiv;2019-09-19;2019-09-19;NULL;NULL;0;NULL
634;308;5;NULL;aktiv;2019-10-28;2019-11-07;NULL;NULL;0;NULL
635;309;4;NULL;aktiv;2021-10-15;2021-10-31;NULL;NULL;0;NULL
636;309;1;1;aktiv;2022-03-02;2022-03-16;NULL;NULL;0;NULL
637;309;5;2;aktiv;2023-01-04;2023-01-22;NULL;NULL;0;NULL
638;310;4;NULL;gekündigt;2018-02-21;2018-03-23;Persönliche Gründe;2022-10-28;1;2022-12-18
639;310;4;1;aktiv;2018-05-30;2018-06-23;NULL;NULL;0;NULL
640;311;3;NULL;aktiv;2019-10-27;2019-11-19;NULL;NULL;0;NULL
641;311;5;2;aktiv;2020-03-27;2020-04-15;NULL;NULL;0;NULL
642;312;4;1;gekündigt;2017-07-25;2017-08-12;Umzug ins Ausland;2021-02-03;1;2021-03-25
643;313;1;NULL;gekündigt;2018-11-23;2018-12-04;Wechsel zum Mitbewerber;2022-01-16;1;2022-02-13
644;313;3;3;gekündigt;2019-05-07;2019-05-29;Besseres Angebot;2023-07-07;1;2023-08-03
645;314;4;NULL;aktiv;2015-04-21;2015-05-19;NULL;NULL;0;NULL
646;314;3;1;gekündigt;2015-06-10;2015-07-02;Persönliche Gründe;2018-09-15;1;2018-11-08
647;315;5;1;aktiv;2020-10-28;2020-10-31;NULL;NULL;0;NULL
648;315;4;NULL;aktiv;2021-06-07;2021-07-07;NULL;NULL;0;NULL
649;315;1;NULL;aktiv;2022-06-06;2022-06-14;NULL;NULL;0;NULL
650;316;5;1;aktiv;2015-05-26;2015-06-11;NULL;NULL;0;NULL
651;317;4;2;aktiv;2019-02-12;2019-02-21;NULL;NULL;0;NULL
652;317;5;NULL;aktiv;2019-03-17;2019-04-10;NULL;NULL;0;NULL
653;318;2;2;gekündigt;2022-01-15;2022-01-17;Schlechter Empfang;2026-01-20;1;2026-02-20
654;319;2;1;aktiv;2022-10-26;2022-11-04;NULL;NULL;0;NULL
655;320;2;2;aktiv;2016-02-03;2016-02-21;NULL;NULL;0;NULL
656;320;1;NULL;aktiv;2016-08-20;2016-09-18;NULL;NULL;0;NULL
657;320;4;2;gekündigt;2017-05-22;2017-06-14;Keine Nutzung mehr;2018-08-20;1;2018-10-14
658;321;1;NULL;gekündigt;2017-10-17;2017-10-18;Umzug ins Ausland;2021-07-17;1;2021-08-10
659;322;1;NULL;aktiv;2020-07-10;2020-07-15;NULL;NULL;0;NULL
660;322;1;1;gekündigt;2020-10-23;2020-11-14;Keine Nutzung mehr;2022-03-08;1;2022-04-24
661;322;5;NULL;aktiv;2021-09-24;2021-10-04;NULL;NULL;0;NULL
662;323;2;NULL;aktiv;2019-03-10;2019-03-29;NULL;NULL;0;NULL
663;324;2;3;gekündigt;2015-11-24;2015-11-25;Umzug ins Ausland;2018-07-20;1;2018-09-10
664;324;2;NULL;aktiv;2016-10-17;2016-11-09;NULL;NULL;0;NULL
665;325;2;1;aktiv;2021-06-28;2021-07-16;NULL;NULL;0;NULL
666;325;4;NULL;aktiv;2022-01-19;2022-02-09;NULL;NULL;0;NULL
667;326;4;NULL;aktiv;2020-03-01;2020-03-23;NULL;NULL;0;NULL
668;327;2;NULL;aktiv;2018-06-05;2018-06-12;NULL;NULL;0;NULL
669;328;4;2;aktiv;2019-04-17;2019-04-26;NULL;NULL;0;NULL
670;328;1;NULL;gekündigt;2020-03-22;2020-03-27;Zu teuer;2024-01-08;1;2024-02-29
671;328;5;1;aktiv;2021-01-18;2021-02-05;NULL;NULL;0;NULL
672;329;2;2;aktiv;2019-11-09;2019-11-10;NULL;NULL;0;NULL
673;329;1;NULL;aktiv;2020-09-10;2020-10-03;NULL;NULL;0;NULL
674;330;5;1;aktiv;2019-05-25;2019-06-07;NULL;NULL;0;NULL
675;330;5;1;aktiv;2019-07-16;2019-07-22;NULL;NULL;0;NULL
676;331;3;NULL;aktiv;2018-02-08;2018-03-02;NULL;NULL;0;NULL
677;331;1;NULL;aktiv;2018-12-29;2019-01-21;NULL;NULL;0;NULL
678;332;2;1;aktiv;2019-05-06;2019-05-23;NULL;NULL;0;NULL
679;332;3;NULL;aktiv;2019-07-17;2019-07-27;NULL;NULL;0;NULL
680;333;3;NULL;gekündigt;2022-03-29;2022-04-03;Wechsel zum Mitbewerber;2026-09-02;1;2026-09-16
681;333;1;2;aktiv;2023-01-19;2023-01-27;NULL;NULL;0;NULL
682;334;3;1;aktiv;2016-08-15;2016-09-10;NULL;NULL;0;NULL
683;334;2;NULL;aktiv;2016-11-07;2016-11-09;NULL;NULL;0;NULL
684;334;3;NULL;gekündigt;2017-10-02;2017-10-08;Besseres Angebot;2021-02-19;1;2021-04-01
685;335;4;NULL;aktiv;2019-05-18;2019-05-23;NULL;NULL;0;NULL
686;335;5;1;aktiv;2020-01-14;2020-02-11;NULL;NULL;0;NULL
687;336;3;3;aktiv;2016-10-04;2016-10-06;NULL;NULL;0;NULL
688;337;3;1;aktiv;2019-08-29;2019-09-27;NULL;NULL;0;NULL
689;337;2;NULL;aktiv;2020-04-18;2020-04-24;NULL;NULL;0;NULL
690;338;2;1;aktiv;2018-09-14;2018-10-08;NULL;NULL;0;NULL
691;338;1;NULL;gekündigt;2019-01-04;2019-01-09;Zu teuer;2021-08-26;1;2021-09-30
692;338;4;2;aktiv;2019-04-26;2019-05-24;NULL;NULL;0;NULL
693;339;2;NULL;aktiv;2016-09-05;2016-09-14;NULL;NULL;0;NULL
694;340;1;NULL;gekündigt;2019-02-20;2019-03-03;Wechsel zum Mitbewerber;2020-10-09;1;2020-11-15
695;340;1;1;aktiv;2020-01-27;2020-01-27;NULL;NULL;0;NULL
696;341;5;NULL;gekündigt;2018-05-26;2018-06-06;Umzug ins Ausland;2022-03-12;1;2022-03-29
697;341;4;1;aktiv;2019-05-18;2019-06-17;NULL;NULL;0;NULL
698;341;5;NULL;gekündigt;2019-09-28;2019-10-02;Schlechter Empfang;2020-04-11;1;2020-06-02
699;342;1;NULL;aktiv;2020-05-15;2020-05-20;NULL;NULL;0;NULL
700;343;2;1;gekündigt;2017-01-26;2017-02-14;Besseres Angebot;2019-01-02;1;2019-02-10
701;344;5;1;gekündigt;2015-04-15;2015-04-17;Wechsel zum Mitbewerber;2015-09-14;1;2015-11-12
702;344;5;1;gekündigt;2015-06-30;2015-07-11;Besseres Angebot;2018-12-25;1;2019-02-14
703;345;2;NULL;aktiv;2020-10-25;2020-11-15;NULL;NULL;0;NULL
704;345;4;2;aktiv;2021-03-03;2021-03-24;NULL;NULL;0;NULL
705;346;3;1;gekündigt;2017-12-06;2017-12-07;Wechsel zum Mitbewerber;2021-03-16;1;2021-04-05
706;347;3;NULL;aktiv;2018-08-28;2018-08-29;NULL;NULL;0;NULL
707;347;3;NULL;aktiv;2019-06-16;2019-07-14;NULL;NULL;0;NULL
708;348;4;NULL;aktiv;2019-11-15;2019-11-18;NULL;NULL;0;NULL
709;348;4;NULL;aktiv;2020-09-28;2020-10-11;NULL;NULL;0;NULL
710;349;4;NULL;aktiv;2019-02-13;2019-03-03;NULL;NULL;0;NULL
711;349;4;NULL;gekündigt;2019-03-29;2019-04-25;Schlechter Empfang;2020-01-03;1;2020-02-10
712;350;4;1;aktiv;2016-03-11;2016-03-16;NULL;NULL;0;NULL
713;350;5;NULL;gekündigt;2016-12-30;2016-12-31;Persönliche Gründe;2018-11-20;1;2018-12-19
714;351;3;2;gekündigt;2020-08-06;2020-09-04;Besseres Angebot;2021-12-20;1;2022-02-02
715;351;2;NULL;aktiv;2021-03-05;2021-03-16;NULL;NULL;0;NULL
716;352;2;2;aktiv;2023-02-09;2023-03-10;NULL;NULL;0;NULL
717;353;2;NULL;aktiv;2021-01-01;2021-01-08;NULL;NULL;0;NULL
718;354;2;1;aktiv;2023-04-13;2023-04-24;NULL;NULL;0;NULL
719;355;2;2;aktiv;2015-10-28;2015-11-15;NULL;NULL;0;NULL
720;355;1;1;aktiv;2016-01-27;2016-02-12;NULL;NULL;0;NULL
721;356;1;1;aktiv;2019-02-25;2019-03-24;NULL;NULL;0;NULL
722;356;1;NULL;aktiv;2019-12-29;2020-01-22;NULL;NULL;0;NULL
723;356;5;1;gekündigt;2020-08-05;2020-08-14;Unzufriedenheit mit Service;2024-03-22;1;2024-04-22
724;357;3;1;aktiv;2020-08-30;2020-09-27;NULL;NULL;0;NULL
725;357;2;NULL;gekündigt;2021-07-21;2021-08-14;Zu teuer;2024-04-18;1;2024-06-01
726;357;3;1;aktiv;2022-05-04;2022-05-07;NULL;NULL;0;NULL
727;358;1;1;aktiv;2020-03-04;2020-03-19;NULL;NULL;0;NULL
728;358;3;1;aktiv;2020-11-24;2020-11-28;NULL;NULL;0;NULL
729;359;2;2;aktiv;2016-02-06;2016-02-17;NULL;NULL;0;NULL
730;359;3;NULL;aktiv;2016-04-27;2016-05-16;NULL;NULL;0;NULL
731;359;2;1;aktiv;2016-10-06;2016-10-06;NULL;NULL;0;NULL
732;360;4;NULL;aktiv;2019-01-08;2019-01-16;NULL;NULL;0;NULL
733;360;3;NULL;gekündigt;2019-08-01;2019-08-12;Keine Nutzung mehr;2022-05-18;1;2022-06-14
734;361;4;NULL;gekündigt;2023-02-13;2023-03-04;Umzug ins Ausland;2024-06-25;1;2024-08-14
735;361;2;NULL;aktiv;2024-01-03;2024-01-17;NULL;NULL;0;NULL
736;362;5;NULL;aktiv;2017-02-26;2017-03-15;NULL;NULL;0;NULL
737;363;2;NULL;aktiv;2019-06-02;2019-06-28;NULL;NULL;0;NULL
738;364;1;NULL;gekündigt;2020-07-11;2020-07-16;Besseres Angebot;2023-10-05;1;2023-10-27
739;364;3;NULL;gekündigt;2021-04-16;2021-04-22;Keine Nutzung mehr;2024-12-01;1;2024-12-18
740;365;2;1;gekündigt;2016-04-11;2016-04-26;Wechsel zum Mitbewerber;2018-01-27;1;2018-03-12
741;365;3;NULL;gekündigt;2016-12-27;2017-01-06;Persönliche Gründe;2019-05-14;1;2019-07-02
742;365;1;NULL;aktiv;2017-07-21;2017-08-12;NULL;NULL;0;NULL
743;366;5;NULL;gekündigt;2023-05-22;2023-06-02;Umzug ins Ausland;2026-12-16;1;2027-02-09
744;366;3;1;gekündigt;2023-11-13;2023-11-30;Unzufriedenheit mit Service;2027-02-05;1;2027-03-22
745;366;4;NULL;aktiv;2024-01-22;2024-02-12;NULL;NULL;0;NULL
746;367;2;1;aktiv;2019-12-23;2020-01-10;NULL;NULL;0;NULL
747;367;3;NULL;aktiv;2020-12-14;2020-12-25;NULL;NULL;0;NULL
748;367;5;NULL;aktiv;2021-11-22;2021-12-18;NULL;NULL;0;NULL
749;368;2;3;gekündigt;2017-04-18;2017-05-12;Persönliche Gründe;2019-06-15;1;2019-07-19
750;369;4;1;gekündigt;2018-02-11;2018-02-24;Unzufriedenheit mit Service;2020-12-31;1;2021-02-06
751;369;2;3;gekündigt;2018-10-10;2018-10-20;Schlechter Empfang;2019-05-03;1;2019-05-25
752;369;1;NULL;gekündigt;2019-03-17;2019-04-11;Wechsel zum Mitbewerber;2021-11-14;1;2021-12-04
753;370;5;1;gekündigt;2018-07-19;2018-07-26;Wechsel zum Mitbewerber;2023-04-03;1;2023-05-12
754;370;3;NULL;aktiv;2018-10-10;2018-11-07;NULL;NULL;0;NULL
755;371;4;2;gekündigt;2016-09-10;2016-09-26;Unzufriedenheit mit Service;2018-06-26;1;2018-07-28
756;371;2;1;gekündigt;2017-08-26;2017-09-20;Zu teuer;2019-01-22;1;2019-02-06
757;371;3;1;aktiv;2018-03-26;2018-04-18;NULL;NULL;0;NULL
758;372;3;1;aktiv;2016-09-16;2016-10-08;NULL;NULL;0;NULL
759;372;5;NULL;gekündigt;2016-12-24;2017-01-02;Keine Nutzung mehr;2020-09-14;1;2020-10-27
760;372;5;1;gekündigt;2017-10-18;2017-10-29;Schlechter Empfang;2020-02-12;1;2020-03-27
761;373;3;NULL;aktiv;2018-12-14;2018-12-15;NULL;NULL;0;NULL
762;373;2;NULL;gekündigt;2019-05-26;2019-06-13;Umzug ins Ausland;2019-10-06;1;2019-11-22
763;374;4;2;aktiv;2021-02-19;2021-03-13;NULL;NULL;0;NULL
764;374;4;2;gekündigt;2021-11-27;2021-12-01;Persönliche Gründe;2026-07-31;1;2026-09-10
765;375;1;1;aktiv;2017-11-26;2017-12-24;NULL;NULL;0;NULL
766;376;5;NULL;aktiv;2019-11-30;2019-12-09;NULL;NULL;0;NULL
767;376;2;1;aktiv;2020-05-05;2020-05-20;NULL;NULL;0;NULL
768;377;4;1;gekündigt;2016-09-23;2016-09-29;Schlechter Empfang;2017-07-21;1;2017-08-31
769;377;5;2;aktiv;2017-07-14;2017-07-30;NULL;NULL;0;NULL
770;378;5;NULL;aktiv;2022-08-10;2022-08-10;NULL;NULL;0;NULL
771;378;2;NULL;aktiv;2023-04-08;2023-04-24;NULL;NULL;0;NULL
772;379;3;NULL;gekündigt;2022-09-02;2022-09-23;Unzufriedenheit mit Service;2025-07-27;1;2025-09-18
773;380;5;1;aktiv;2019-10-12;2019-10-18;NULL;NULL;0;NULL
774;380;1;2;gekündigt;2020-04-23;2020-04-26;Umzug ins Ausland;2023-10-05;1;2023-10-20
775;380;3;1;gekündigt;2020-07-14;2020-07-28;Zu teuer;2024-12-02;1;2025-01-13
776;381;2;NULL;gekündigt;2021-11-05;2021-11-13;Keine Nutzung mehr;2023-06-17;1;2023-07-22
777;382;3;NULL;aktiv;2017-01-31;2017-02-15;NULL;NULL;0;NULL
778;382;3;NULL;gekündigt;2017-03-18;2017-03-24;Zu teuer;2021-11-06;1;2021-11-29
779;383;1;NULL;aktiv;2020-08-26;2020-08-31;NULL;NULL;0;NULL
780;383;2;NULL;aktiv;2020-12-26;2020-12-26;NULL;NULL;0;NULL
781;384;1;2;gekündigt;2022-02-15;2022-03-16;Schlechter Empfang;2026-10-06;1;2026-12-04
782;384;4;1;gekündigt;2022-09-30;2022-10-23;Unzufriedenheit mit Service;2023-05-10;1;2023-06-05
783;385;2;1;aktiv;2018-10-12;2018-10-31;NULL;NULL;0;NULL
784;385;3;2;gekündigt;2019-04-19;2019-04-22;Wechsel zum Mitbewerber;2023-10-30;1;2023-11-15
785;385;4;NULL;aktiv;2019-09-25;2019-09-28;NULL;NULL;0;NULL
786;386;1;NULL;aktiv;2021-01-30;2021-02-25;NULL;NULL;0;NULL
787;386;1;3;gekündigt;2021-06-20;2021-07-10;Zu teuer;2024-04-20;1;2024-05-24
788;387;5;NULL;gekündigt;2021-11-11;2021-11-14;Zu teuer;2026-09-13;1;2026-10-12
789;387;5;NULL;aktiv;2022-01-01;2022-01-18;NULL;NULL;0;NULL
790;388;5;1;gekündigt;2021-06-24;2021-07-20;Schlechter Empfang;2026-03-29;1;2026-04-17
791;388;4;1;gekündigt;2021-10-12;2021-11-06;Zu teuer;2025-08-23;1;2025-09-27
792;388;3;3;aktiv;2021-12-11;2021-12-13;NULL;NULL;0;NULL
793;389;2;NULL;aktiv;2019-12-28;2020-01-17;NULL;NULL;0;NULL
794;390;3;1;aktiv;2017-08-19;2017-08-27;NULL;NULL;0;NULL
795;390;2;1;gekündigt;2018-04-30;2018-05-05;Umzug ins Ausland;2020-11-02;1;2020-12-08
796;390;1;1;aktiv;2018-10-05;2018-10-16;NULL;NULL;0;NULL
797;391;3;NULL;aktiv;2020-05-13;2020-05-19;NULL;NULL;0;NULL
798;391;2;NULL;aktiv;2021-02-17;2021-03-17;NULL;NULL;0;NULL
799;391;3;2;gekündigt;2021-12-22;2021-12-27;Umzug ins Ausland;2025-01-03;1;2025-02-03
800;392;2;1;aktiv;2021-04-15;2021-05-07;NULL;NULL;0;NULL
801;392;5;NULL;aktiv;2021-09-26;2021-10-13;NULL;NULL;0;NULL
802;392;5;NULL;aktiv;2021-10-26;2021-11-19;NULL;NULL;0;NULL
803;393;5;1;aktiv;2016-10-13;2016-10-15;NULL;NULL;0;NULL
804;394;3;NULL;aktiv;2015-08-13;2015-09-07;NULL;NULL;0;NULL
805;395;2;NULL;aktiv;2015-08-03;2015-08-10;NULL;NULL;0;NULL
806;395;5;NULL;gekündigt;2016-05-13;2016-05-22;Keine Nutzung mehr;2018-05-08;1;2018-06-11
807;396;1;NULL;gekündigt;2017-11-02;2017-11-19;Zu teuer;2021-12-22;1;2022-01-09
808;396;2;NULL;aktiv;2018-02-06;2018-02-20;NULL;NULL;0;NULL
809;397;4;NULL;gekündigt;2021-06-02;2021-06-13;Keine Nutzung mehr;2021-12-14;1;2022-02-02
810;398;5;NULL;aktiv;2016-06-23;2016-06-27;NULL;NULL;0;NULL
811;398;1;NULL;aktiv;2016-12-01;2016-12-29;NULL;NULL;0;NULL
812;398;1;NULL;gekündigt;2017-11-06;2017-11-14;Unzufriedenheit mit Service;2019-05-12;1;2019-07-06
813;399;1;2;aktiv;2017-05-14;2017-06-07;NULL;NULL;0;NULL
814;399;3;2;aktiv;2018-01-11;2018-01-24;NULL;NULL;0;NULL
815;400;3;NULL;aktiv;2018-02-07;2018-02-13;NULL;NULL;0;NULL
816;400;3;1;gekündigt;2018-04-14;2018-04-30;Wechsel zum Mitbewerber;2019-11-10;1;2019-12-27
817;400;2;2;aktiv;2018-07-04;2018-07-07;NULL;NULL;0;NULL
818;401;5;NULL;aktiv;2023-04-15;2023-04-25;NULL;NULL;0;NULL
819;402;2;NULL;aktiv;2021-09-01;2021-09-30;NULL;NULL;0;NULL
820;402;4;NULL;aktiv;2022-07-13;2022-08-01;NULL;NULL;0;NULL
821;402;5;NULL;aktiv;2023-07-04;2023-07-06;NULL;NULL;0;NULL
822;403;4;NULL;aktiv;2019-12-09;2019-12-09;NULL;NULL;0;NULL
823;403;2;1;aktiv;2020-04-02;2020-04-28;NULL;NULL;0;NULL
824;403;3;1;aktiv;2021-01-15;2021-02-08;NULL;NULL;0;NULL
825;404;4;1;aktiv;2021-05-19;2021-05-26;NULL;NULL;0;NULL
826;404;5;NULL;aktiv;2021-11-26;2021-11-26;NULL;NULL;0;NULL
827;404;3;2;aktiv;2022-06-10;2022-06-13;NULL;NULL;0;NULL
828;405;3;1;aktiv;2015-10-27;2015-11-07;NULL;NULL;0;NULL
829;405;5;3;gekündigt;2016-09-09;2016-10-06;Persönliche Gründe;2021-05-05;1;2021-06-23
830;406;4;NULL;aktiv;2017-10-25;2017-11-19;NULL;NULL;0;NULL
831;406;1;1;aktiv;2017-11-24;2017-12-11;NULL;NULL;0;NULL
832;407;5;1;gekündigt;2016-07-08;2016-07-08;Persönliche Gründe;2018-08-31;1;2018-09-14
833;408;3;NULL;gekündigt;2018-07-24;2018-07-26;Umzug ins Ausland;2022-11-01;1;2022-12-02
834;409;4;3;aktiv;2016-02-21;2016-02-28;NULL;NULL;0;NULL
835;410;3;NULL;aktiv;2018-06-19;2018-07-05;NULL;NULL;0;NULL
836;410;2;NULL;gekündigt;2018-11-23;2018-12-10;Keine Nutzung mehr;2021-01-07;1;2021-01-26
837;411;1;NULL;aktiv;2015-03-10;2015-03-16;NULL;NULL;0;NULL
838;412;4;2;aktiv;2015-03-01;2015-03-05;NULL;NULL;0;NULL
839;413;5;NULL;aktiv;2020-08-04;2020-08-22;NULL;NULL;0;NULL
840;414;5;2;aktiv;2015-12-02;2015-12-26;NULL;NULL;0;NULL
841;414;3;NULL;gekündigt;2016-01-29;2016-02-07;Wechsel zum Mitbewerber;2018-11-23;1;2019-01-02
842;414;5;1;aktiv;2016-06-23;2016-07-22;NULL;NULL;0;NULL
843;415;4;NULL;gekündigt;2017-11-21;2017-11-23;Besseres Angebot;2021-04-11;1;2021-04-27
844;415;5;NULL;gekündigt;2018-09-23;2018-09-27;Schlechter Empfang;2021-11-16;1;2022-01-13
845;415;1;NULL;aktiv;2019-01-09;2019-01-18;NULL;NULL;0;NULL
846;416;5;NULL;aktiv;2022-09-23;2022-10-18;NULL;NULL;0;NULL
847;416;2;1;aktiv;2022-12-08;2022-12-26;NULL;NULL;0;NULL
848;417;2;NULL;gekündigt;2023-03-17;2023-04-16;Zu teuer;2026-03-25;1;2026-05-14
849;418;3;NULL;gekündigt;2023-01-31;2023-01-31;Umzug ins Ausland;2026-04-11;1;2026-05-22
850;418;4;NULL;aktiv;2023-05-10;2023-06-04;NULL;NULL;0;NULL
851;419;5;1;gekündigt;2022-07-22;2022-08-18;Schlechter Empfang;2026-05-16;1;2026-07-02
852;419;1;NULL;gekündigt;2022-12-23;2023-01-05;Wechsel zum Mitbewerber;2025-10-14;1;2025-11-17
853;420;4;NULL;aktiv;2015-02-12;2015-03-03;NULL;NULL;0;NULL
854;420;2;NULL;gekündigt;2015-09-08;2015-09-20;Zu teuer;2019-05-11;1;2019-07-05
855;420;2;NULL;aktiv;2016-03-12;2016-03-17;NULL;NULL;0;NULL
856;421;5;NULL;gekündigt;2015-09-07;2015-09-12;Schlechter Empfang;2016-05-07;1;2016-06-04
857;421;2;NULL;aktiv;2016-04-15;2016-04-16;NULL;NULL;0;NULL
858;422;1;1;gekündigt;2016-06-06;2016-06-21;Persönliche Gründe;2020-05-04;1;2020-05-27
859;423;1;NULL;gekündigt;2023-03-11;2023-03-13;Besseres Angebot;2026-04-13;1;2026-04-28
860;423;5;NULL;gekündigt;2023-07-26;2023-08-03;Persönliche Gründe;2026-12-29;1;2027-02-14
861;424;5;NULL;aktiv;2018-11-20;2018-11-24;NULL;NULL;0;NULL
862;424;1;NULL;aktiv;2019-03-02;2019-03-30;NULL;NULL;0;NULL
863;425;3;2;gekündigt;2018-09-12;2018-09-25;Persönliche Gründe;2020-09-16;1;2020-10-12
864;426;1;NULL;gekündigt;2020-11-11;2020-11-29;Besseres Angebot;2024-12-21;1;2025-01-21
865;426;1;1;gekündigt;2021-02-04;2021-02-25;Schlechter Empfang;2025-02-14;1;2025-03-24
866;427;1;NULL;aktiv;2016-05-01;2016-05-20;NULL;NULL;0;NULL
867;427;5;NULL;aktiv;2017-02-03;2017-02-25;NULL;NULL;0;NULL
868;427;2;NULL;aktiv;2017-06-08;2017-07-03;NULL;NULL;0;NULL
869;428;1;4;gekündigt;2018-10-31;2018-11-14;Besseres Angebot;2022-03-15;1;2022-04-17
870;428;4;NULL;aktiv;2019-08-07;2019-08-13;NULL;NULL;0;NULL
871;428;3;NULL;aktiv;2019-09-15;2019-09-18;NULL;NULL;0;NULL
872;429;3;NULL;gekündigt;2021-11-24;2021-12-17;Zu teuer;2025-02-11;1;2025-03-14
873;429;3;NULL;aktiv;2022-11-09;2022-11-28;NULL;NULL;0;NULL
874;429;5;2;aktiv;2022-12-24;2023-01-17;NULL;NULL;0;NULL
875;430;3;NULL;aktiv;2018-03-21;2018-04-05;NULL;NULL;0;NULL
876;431;4;NULL;aktiv;2018-06-28;2018-07-09;NULL;NULL;0;NULL
877;432;2;NULL;aktiv;2021-04-10;2021-04-20;NULL;NULL;0;NULL
878;432;2;2;aktiv;2022-02-27;2022-03-06;NULL;NULL;0;NULL
879;432;5;1;gekündigt;2022-09-04;2022-09-06;Schlechter Empfang;2026-02-23;1;2026-03-17
880;433;5;1;aktiv;2018-04-09;2018-04-19;NULL;NULL;0;NULL
881;434;3;2;aktiv;2019-10-07;2019-11-01;NULL;NULL;0;NULL
882;435;4;NULL;aktiv;2016-05-14;2016-06-03;NULL;NULL;0;NULL
883;436;5;1;aktiv;2016-12-22;2017-01-06;NULL;NULL;0;NULL
884;436;1;1;aktiv;2017-07-02;2017-07-19;NULL;NULL;0;NULL
885;436;2;NULL;gekündigt;2017-09-30;2017-10-13;Zu teuer;2018-11-22;1;2019-01-21
886;437;4;NULL;gekündigt;2016-12-10;2017-01-02;Persönliche Gründe;2021-06-20;1;2021-08-13
887;437;2;NULL;gekündigt;2017-03-27;2017-04-13;Persönliche Gründe;2018-09-21;1;2018-10-06
888;438;5;NULL;gekündigt;2021-05-31;2021-06-14;Zu teuer;2023-02-17;1;2023-03-17
889;438;1;NULL;aktiv;2021-12-30;2022-01-12;NULL;NULL;0;NULL
890;438;2;1;aktiv;2022-09-30;2022-10-28;NULL;NULL;0;NULL
891;439;3;3;gekündigt;2022-08-07;2022-08-17;Unzufriedenheit mit Service;2025-02-20;1;2025-04-06
892;439;2;1;gekündigt;2022-11-15;2022-12-13;Zu teuer;2023-06-09;1;2023-07-19
893;440;2;NULL;aktiv;2020-11-22;2020-12-12;NULL;NULL;0;NULL
894;440;2;NULL;gekündigt;2021-04-04;2021-04-10;Unzufriedenheit mit Service;2024-01-25;1;2024-03-18
